Date,Buy Time,Buy Price,Sell Time,Sell Price,Profit,RSI_Buy,RSI_Sell,MACD_Buy,MACD_Sell,ATR_Buy,ATR_Sell,Volume_Buy,Volume_Sell,Stoch_K_Buy,Stoch_K_Sell,Stoch_D_Buy,Stoch_D_Sell,UpperBand_Buy,MiddleBand_Buy,LowerBand_Buy,UpperBand_Sell,MiddleBand_Sell,LowerBand_Sell,Symbol
2025-02-06,2025-02-06 15:20:00-05:00,76.37999725341797,2025-02-06 15:55:00-05:00,78.1500015258789,1.7700042724609375,26.228049128091573,58.26674400180142,-0.08305141231856794,0.09415921112787373,0.21265907773826018,0.24240824585459794,1683,7473,19.39381328894434,98.4078697786827,22.671367012565256,98.01867879162891,78.40842908190159,77.69962539672852,76.99082171155545,78.39636903749268,77.69112548828124,76.98588193906981,LBRDA
2025-02-03,2025-02-03 09:35:00-05:00,2.8550000190734863,2025-02-03 11:50:00-05:00,3.0199999809265137,0.16499996185302734,,63.4775460446402,,,,0.01954388870427776,12625,3967,,79.54540254895545,,76.00995231799538,,,,3.022302088954468,2.984499979019165,2.9466978690838617,MREO
2025-02-04,2025-02-04 09:35:00-05:00,2.979099988937378,2025-02-04 15:50:00-05:00,3.174999952316284,0.19589996337890625,63.84237780871711,70.88301067684498,0.00468151739959799,0.023405596195494205,0.024227624743124815,0.015053946729458603,4904,21039,81.38528138528136,96.44441392686629,73.73737373737372,96.55388336993651,3.0365473484460064,2.981749963760376,2.926952579074746,3.1826279059704223,3.1092549920082093,3.0358820780459963,MREO
2025-02-05,2025-02-05 09:55:00-05:00,3.130000114440918,2025-02-05 11:10:00-05:00,3.255000114440918,0.125,50.965042283229465,59.452717163127254,0.017982837357123582,0.028027781519021744,0.017064015383752514,0.015718358430369832,3002,8267,49.962488374452306,83.5051166405807,65.86638750076618,91.24080288879678,3.1853450238678445,3.1390300035476684,3.0927149832274923,3.2749955095625802,3.2015249609947203,3.1280544124268603,MREO
2025-02-03,2025-02-03 12:05:00-05:00,21.0,2025-02-03 15:35:00-05:00,21.75,0.75,,,,,,,2707,1000,,,,,,,,,,,POWWP
2025-02-04,2025-02-04 09:45:00-05:00,21.360000610351562,2025-02-04 13:05:00-05:00,22.789899826049805,1.4298992156982422,,79.1720748242826,,,,0.22266030659133423,300,800,,,,,,,,,,,POWWP
2025-02-05,2025-02-05 10:10:00-05:00,22.031200408935547,2025-02-05 12:55:00-05:00,22.40999984741211,0.3787994384765625,59.558469439165954,64.8311394858956,,,0.23631898725135278,0.21401966597256633,313,875,61.92041304789563,69.00246638894782,73.11390015667449,62.14419771662273,22.7044548771254,21.840820121765137,20.977185366404875,22.81232880942666,21.98557004928589,21.15881128914512,POWWP
2025-02-06,2025-02-06 10:20:00-05:00,22.0,2025-02-06 12:15:00-05:00,22.989900588989258,0.9899005889892578,54.82753770285838,70.32891416730449,,,0.18778162455137984,0.2175114636261526,167,624,25.650496360575612,62.79272861908961,40.543753881920495,35.237104899494845,22.799314970291174,22.080355072021483,21.36139517375179,22.934893950433995,22.226255035400392,21.51761612036679,POWWP
2025-02-03,2025-02-03 09:30:00-05:00,78.33000183105469,2025-02-03 12:10:00-05:00,83.52999877929688,5.1999969482421875,,,,,,,4809,717,,,,,,,,,,,BTSGU
2025-02-04,2025-02-04 13:40:00-05:00,82.91000366210938,2025-02-04 15:55:00-05:00,82.98999786376953,0.07999420166015625,,,,,,,50341,627,,,,,,,,,,,BTSGU
2025-02-03,2025-02-03 09:30:00-05:00,52.06999969482422,2025-02-03 13:15:00-05:00,52.5,0.43000030517578125,,,,,,,470,745,,,,,,,,,,,SFBC
2025-02-04,2025-02-04 11:55:00-05:00,52.04999923706055,2025-02-04 15:45:00-05:00,52.21649932861328,0.16650009155273438,,,,,,,712,463,,,,,,,,,,,SFBC
2025-02-03,2025-02-03 09:35:00-05:00,2.3499999046325684,2025-02-03 11:15:00-05:00,2.549999952316284,0.20000004768371582,,,,,,,6179,1970,,,,,,,,,,,NAMI
2025-02-04,2025-02-04 09:30:00-05:00,2.4900999069213867,2025-02-04 15:55:00-05:00,2.890000104904175,0.3999001979827881,74.72529430320382,67.7284348274596,,0.05624511300429624,0.05858566079820905,0.040666189921465264,1975,3357,,88.33331898408183,,93.69665702131901,,,,2.8736852980091454,2.7847249865531922,2.695764675097239,NAMI
2025-02-06,2025-02-06 10:55:00-05:00,2.9024999141693115,2025-02-06 14:20:00-05:00,3.309999942779541,0.4075000286102295,48.225754259275064,63.002813631577645,0.02028464392697993,0.06014468016233554,0.0718339750687464,0.06521271830460966,934,1704,30.60185231073351,91.00205420263178,36.8702857711936,88.08383055989418,3.0561122575758057,2.9506100177764893,2.845107777977173,3.21698860860901,3.039769983291626,2.862551357974242,NAMI
2025-02-07,2025-02-07 09:35:00-05:00,3.2200000286102295,2025-02-07 15:55:00-05:00,3.9600000381469727,0.7400000095367432,55.17300491005448,68.2125459135534,0.031590017100748824,0.08576769962829722,0.08387874540964793,0.07922223397633286,229,3054,72.46213468166265,95.84257838620316,68.85027622971516,94.77587094527762,3.3112964233912963,3.165125012397766,3.018953601404236,3.8854388049472495,3.6443999767303468,3.403361148513444,NAMI
2025-02-03,2025-02-03 09:45:00-05:00,128.58999633789062,2025-02-03 10:40:00-05:00,132.1772003173828,3.5872039794921875,,,,,,,650,907,,,,,,,,,,,ESE
2025-02-04,2025-02-04 09:40:00-05:00,129.69000244140625,2025-02-04 15:50:00-05:00,132.22000122070312,2.529998779296875,41.271701315699076,58.79625838038295,-0.015059133312718131,0.24173120903083145,0.3263634868520607,0.2333843516447603,1512,2641,15.375202231206108,89.22454591198895,38.12971642714208,91.3961757860497,131.27721163468024,130.43625030517578,129.5952889756713,132.37259445649164,131.8755744934082,131.37855453032478,ESE
2025-02-05,2025-02-05 09:55:00-05:00,132.0800018310547,2025-02-05 12:45:00-05:00,134.30999755859375,2.2299957275390625,51.30381461122169,73.3888618814385,0.2848519678785806,0.6135454553484294,0.3254565773478226,0.28408421875315515,538,916,70.58748878267046,96.99780338537079,73.10901281899311,97.20305568281039,132.74126494615385,132.14752426147462,131.55378357679538,134.6676501610164,133.12730026245117,131.58695036388593,ESE
2025-02-07,2025-02-07 09:30:00-05:00,142.77000427246094,2025-02-07 12:20:00-05:00,162.74000549316406,19.970001220703125,95.16506508016074,73.87930675329852,1.164384257633941,3.763447680881228,1.2766478495080151,1.7133577467576921,6768,4108,94.53914302435187,87.40963245442305,94.51784388015871,85.08434869767136,137.6996867798765,131.7340003967285,125.76831401358054,163.11404805996546,157.7769645690918,152.43988107821815,ESE
2025-02-03,2025-02-03 09:35:00-05:00,7.385000228881836,2025-02-03 11:55:00-05:00,7.449999809265137,0.06499958038330078,,50.580469391660756,,,,0.011289790711174903,9667,459,,29.52368496203425,,47.54827794376544,,,,7.456789688622388,7.4252500295639035,7.393710370505419,PMX
2025-02-06,2025-02-06 09:55:00-05:00,7.449999809265137,2025-02-06 10:05:00-05:00,7.507900238037109,0.057900428771972656,48.83663444861291,62.59212002087552,0.0012255837243735357,0.0028147117297576685,0.010707008100523345,0.011888184750306011,200,2129,57.83355188360277,73.33346048942379,51.44438881328856,61.222346729315895,7.496951675877963,7.484149956703186,7.47134823752841,7.501838235215321,7.485544967651367,7.469251700087413,PMX
2025-02-05,2025-02-05 09:40:00-05:00,0.1899999976158142,2025-02-05 11:00:00-05:00,0.20999999344348907,0.019999995827674866,,,,,,,240,1202,,,,,,,,,,,SCLXW
2025-02-03,2025-02-03 09:35:00-05:00,0.4000000059604645,2025-02-03 15:45:00-05:00,0.5099999904632568,0.10999998450279236,,65.81072767226615,,0.009730932574995355,,0.011389803111394179,45606,3706,,77.61431276999113,,67.38733445938644,,,,0.5120191848227649,0.4906399995088577,0.4692608141949505,PITA
2025-02-04,2025-02-04 10:20:00-05:00,0.4131999909877777,2025-02-04 12:35:00-05:00,0.5134999752044678,0.10029998421669006,41.57558869795954,61.36418534009868,-0.00409331319338091,0.006279087694479768,0.021461808393166866,0.01395014342788114,8208,1656,57.92261067488348,97.06242132932239,60.366838275629384,98.42405520681234,0.5207190787804289,0.47909999936819075,0.4374809199559526,0.5107175872562849,0.49833000004291533,0.4859424128295457,PITA
2025-02-03,2025-02-03 13:10:00-05:00,22.5,2025-02-03 13:25:00-05:00,22.7450008392334,0.24500083923339844,40.85058334201009,56.29487281738796,,,0.04765248786441743,0.053215126771439566,938,616,10.175636199239912,90.20638628013039,15.087796906938207,66.13526966002276,22.723997210644587,22.60743522644043,22.490873242236272,22.7479396043435,22.618350124359132,22.488760644374764,PHI
2025-02-04,2025-02-04 09:30:00-05:00,22.559999465942383,2025-02-04 14:35:00-05:00,23.079999923706055,0.5200004577636719,43.55052899008284,64.86207779152792,-0.007599841161397336,0.06795718219734326,0.07239937645029457,0.07332686745770954,3076,1211,13.58002015692257,92.39764516395286,15.997747063744436,83.67961518637146,22.698514097650534,22.622924900054933,22.547335702459332,23.088963105377324,22.848679733276366,22.60839636117541,PHI
2025-02-03,2025-02-03 09:30:00-05:00,9.699999809265137,2025-02-03 15:55:00-05:00,10.420000076293945,0.7200002670288086,,61.30420906828675,,0.05722792637887686,,0.06255157052201858,6376,4207,,86.59385502853961,,90.38216543990221,,,,10.414210645857393,10.289385128021241,10.164559610185089,DDI
2025-02-04,2025-02-04 12:55:00-05:00,10.15999984741211,2025-02-04 15:40:00-05:00,10.350000381469727,0.1900005340576172,43.7683136824505,58.503436144357835,-0.007715694629322201,0.008914993736796717,0.059811750251755336,0.053333364200127915,1026,308,6.930437339564004,78.09207513927245,9.249854961892725,50.13830493559407,10.416337594979616,10.268135023117065,10.119932451254513,10.430013541655525,10.269435024261474,10.108856506867424,DDI
2025-02-05,2025-02-05 09:35:00-05:00,10.089200019836426,2025-02-05 12:10:00-05:00,10.539899826049805,0.4506998062133789,48.73458445885864,60.36903675012732,0.0040986852341049484,0.049879588387538476,0.06891494703773535,0.08331754639868452,852,399,47.80291465619715,79.95573266826591,60.751355721472486,72.74543952395402,10.380512059480271,10.248430013656616,10.116347967832962,10.549343579782215,10.340834999084473,10.13232641838673,DDI
2025-02-06,2025-02-06 09:45:00-05:00,10.239999771118164,2025-02-06 15:00:00-05:00,10.729000091552734,0.4890003204345703,41.833205354123024,55.46199958487858,-0.028400937068465026,0.025482598609956497,0.07529347797573678,0.10120087813933207,3825,3137,11.299396497727725,81.56542774344534,15.542351037774862,82.94713531127887,10.598150850392988,10.40811996459961,10.218089078806232,10.651040697515969,10.509130048751832,10.367219399987695,DDI
2025-02-03,2025-02-03 09:35:00-05:00,19.219999313354492,2025-02-03 14:05:00-05:00,19.469999313354492,0.25,,,,,,,396,538,,,,,,,,,,,KF
2025-02-04,2025-02-04 09:30:00-05:00,19.559999465942383,2025-02-04 15:50:00-05:00,19.74810028076172,0.18810081481933594,,,,,,,0,0,,,,,,,,,,,KF
2025-02-05,2025-02-05 10:55:00-05:00,19.75,2025-02-05 14:55:00-05:00,19.884000778198242,0.1340007781982422,71.65852345795973,75.00803163677314,,,0.06388047306500887,0.06428831804168414,1087,1102,82.2809059663911,85.08238209904958,86.93309973588362,84.3109901666424,,,,20.003582675241763,19.6409951210022,19.278407566762635,KF
2025-02-06,2025-02-06 11:35:00-05:00,19.899999618530273,2025-02-06 13:45:00-05:00,20.170000076293945,0.2700004577636719,62.736441192131096,70.47630943896493,,,0.09280331947882206,0.07639844113381265,499,100,73.62390314010634,99.04759828738445,83.8915191925072,92.38096795112834,20.091211537099277,19.773165130615233,19.45511872413119,20.206552326144944,19.91672019958496,19.62688807302498,KF
2025-02-07,2025-02-07 10:20:00-05:00,19.870100021362305,2025-02-07 11:10:00-05:00,20.010000228881836,0.13990020751953125,49.81280963459734,57.075996895861806,0.11941354210411959,0.06343156428768637,0.076809812930804,0.06212503921842421,304,143,49.382820704823,29.832182182818816,68.16503002528897,23.833832942549886,20.247231398060592,20.004235076904298,19.761238755748003,20.1938286968965,20.023820018768312,19.853811340640124,KF
2025-02-03,2025-02-03 10:00:00-05:00,5.704999923706055,2025-02-03 14:40:00-05:00,6.352499961853027,0.6475000381469727,,64.95537052950853,,,,0.11100933259847212,615,856,,,,,,,,,,,OPTN
2025-02-04,2025-02-04 09:30:00-05:00,5.71999979019165,2025-02-04 11:40:00-05:00,6.199999809265137,0.48000001907348633,37.89493866199145,55.15382235540699,,,0.11081772179010405,0.10027873425545673,1022,3252,14.993196811192503,73.1012399269516,28.89914568175146,59.45738144845785,6.430182508944484,6.140959978103638,5.851737447262791,6.41388134153664,6.1092499732971195,5.804618605057599,OPTN
2025-02-05,2025-02-05 09:30:00-05:00,5.550000190734863,2025-02-05 12:55:00-05:00,6.329999923706055,0.7799997329711914,32.92074306123841,59.994197739210584,-0.04639314543992423,0.049243609808517164,0.11465161378883525,0.10437464385803864,2397,133,43.05557901108616,96.92307805168628,56.944476178397615,95.1282130284704,6.3214341305528405,6.01787497997284,5.714315829392839,6.391319934655993,6.070374989509583,5.749430044363173,OPTN
2025-02-06,2025-02-06 09:30:00-05:00,15.0,2025-02-06 15:50:00-05:00,15.359999656677246,0.3599996566772461,,,,,,,2188,0,,,,,,,,,,,CVR
2025-02-07,2025-02-07 09:30:00-05:00,14.75,2025-02-07 15:40:00-05:00,15.239999771118164,0.48999977111816406,,,,,,,1304,590,,,,,,,,,,,CVR
2025-02-03,2025-02-03 10:15:00-05:00,5.420000076293945,2025-02-03 11:45:00-05:00,5.539999961853027,0.11999988555908203,,,,,,,100,963,,,,,,,,,,,KNOP
2025-02-04,2025-02-04 11:10:00-05:00,5.449999809265137,2025-02-04 15:50:00-05:00,5.650000095367432,0.20000028610229492,39.50675721525113,63.06649389286739,-0.005434709005440297,0.031196519732350936,0.018076534233601928,0.025793197043139152,639,1405,-1.1842378929335002e-15,100.0,5.599954223807438,91.07918936143444,5.541788857417662,5.502130055427552,5.4624712534374416,5.672357224901339,5.598119997978211,5.523882771055082,KNOP
2025-02-06,2025-02-06 10:55:00-05:00,5.449999809265137,2025-02-06 13:10:00-05:00,5.590000152587891,0.1400003433227539,36.336479678097916,56.91529193030961,-0.01494160981618542,0.0024028614689459715,0.029751928341075755,0.021912271846584345,5059,393,17.04763736823988,79.87204292861571,23.904829046468425,85.73517957984006,5.610985784028307,5.546865034103393,5.48274428417848,5.569837008184967,5.5148800134658815,5.459923018746796,KNOP
2025-02-03,2025-02-03 09:50:00-05:00,1.0,2025-02-03 15:05:00-05:00,1.190000057220459,0.19000005722045898,,57.56363322727797,,,,0.034370927786340516,891,2285,,,,,,,,,,,LITB
2025-02-04,2025-02-04 09:30:00-05:00,1.090000033378601,2025-02-04 11:10:00-05:00,1.1412999629974365,0.05129992961883545,44.96503872748653,53.590421839960534,,,0.03242835840900366,0.03229836200956474,699,153,54.672111944402026,19.033268523231687,75.8310629256483,15.136318652654936,1.209661334768271,1.129224991798401,1.048788648828531,1.206377318537126,1.1312849879264832,1.0561926573158404,LITB
2025-02-05,2025-02-05 09:50:00-05:00,1.0,2025-02-05 11:25:00-05:00,1.149999976158142,0.1499999761581421,34.44463504936626,58.45381695711912,,-0.012611766685308279,0.03852429571260525,0.03901973552288499,516,2414,27.450988641930966,54.163720883144485,40.62939018553674,38.24231094726296,1.2185302183066435,1.130794984102249,1.0430597498978547,1.201525221285338,1.0909799873828887,0.9804347534804395,LITB
2025-02-06,2025-02-06 09:45:00-05:00,0.9100000262260437,2025-02-06 10:50:00-05:00,1.100000023841858,0.1899999976158142,47.81409146742518,54.92500081941433,-0.023075302164760725,-0.0049453985850089754,0.045465101901429154,0.035713619281306654,1327,1494,24.291654528426573,84.72360351821213,16.615730200696614,74.59945939451678,1.1333257890143933,1.0481599956750869,0.9629942023357805,1.1341786740072413,1.0542599886655808,0.9743413033239203,LITB
2025-02-07,2025-02-07 09:30:00-05:00,0.970300018787384,2025-02-07 11:50:00-05:00,1.1299999952316284,0.15969997644424438,39.86035452105271,58.39141275102892,-0.008709052340808432,0.006272974920750629,0.03708547387696016,0.03671737089761784,1617,4017,64.96490175219883,80.88760150816395,78.96489666314721,71.33390821075695,1.125692609096029,1.0478599905967712,0.9700273720975132,1.1360611756908743,1.0642999976873397,0.9925388196838053,LITB
2025-02-04,2025-02-04 09:50:00-05:00,53.560001373291016,2025-02-04 14:50:00-05:00,54.29999923706055,0.7399978637695312,43.28972741202643,63.092040750639,0.04111821973776131,0.09588535170264834,0.14828808871526075,0.08911161692946358,1061,1127,38.839921927304125,88.20331064932616,57.50359658651329,89.5543048160755,54.131771831484315,53.86075019836426,53.5897285652442,54.32386095198349,54.03874969482422,53.75363843766495,UTL
2025-02-05,2025-02-05 09:30:00-05:00,54.130001068115234,2025-02-05 14:20:00-05:00,55.474998474121094,1.3449974060058594,61.836925318458626,70.1030076660108,0.07700537516744532,0.21094829481217658,0.12276665712924997,0.07705841473943499,901,251,56.261540639712564,93.320298001639,61.54013411543178,94.48098802183104,54.41297914163319,54.20765972137451,54.00234030111584,55.586282099054735,55.14500007629395,54.70371805353316,UTL
2025-02-03,2025-02-03 09:30:00-05:00,22.59000015258789,2025-02-03 10:45:00-05:00,23.079999923706055,0.48999977111816406,,66.50136456070148,,,,0.06442159535933514,73038,4065,,,,,,,,,,,GLPG
2025-02-03,2025-02-03 09:45:00-05:00,21.420000076293945,2025-02-03 11:20:00-05:00,21.719999313354492,0.2999992370605469,,58.59637850900614,,,,0.06369083407321408,630,10341,,97.15168381840829,,88.16930611982377,,,,,,,RNP
2025-02-04,2025-02-04 09:55:00-05:00,21.5049991607666,2025-02-04 14:10:00-05:00,21.729999542236328,0.22500038146972656,30.063213995921572,51.335245927148186,-0.03020948289047709,0.0001241464564536443,0.03351407812773328,0.03477733242260082,605,2512,10.198775122471552,42.323746621152566,8.050706493994074,36.753520056007794,21.77819641643048,21.65796012878418,21.53772384113788,21.70735175266834,21.666815662384032,21.626279572099723,RNP
2025-02-05,2025-02-05 09:50:00-05:00,21.6299991607666,2025-02-05 14:30:00-05:00,21.89539909362793,0.2653999328613281,53.6218992933337,58.9446115876671,0.0183116308074176,0.021800703331738447,0.049365011397961955,0.02914326515058851,912,1652,47.735032439751784,33.40680145240822,61.2668693236665,43.618303311058845,21.77051906927051,21.67996988296509,21.58942069665967,21.90401772135291,21.86856002807617,21.83310233479943,RNP
2025-02-03,2025-02-03 10:00:00-05:00,9.270000457763672,2025-02-03 10:50:00-05:00,9.545000076293945,0.27499961853027344,,68.89769232556795,,,,0.04856059919640899,10152,16796,,,,,,,,,,,ESRT
2025-02-04,2025-02-04 10:30:00-05:00,9.380000114440918,2025-02-04 15:55:00-05:00,9.539999961853027,0.15999984741210938,42.68607604134328,67.89735875897817,-0.01529997614639278,0.010306445333483794,0.02752718742255173,0.02082560269110349,13729,154823,9.798269489526223,85.9904073380714,15.231757584674625,85.20342731601089,9.50220750735867,9.437750148773194,9.373292790187719,9.512635835006126,9.461999940872193,9.41136404673826,ESRT
2025-02-05,2025-02-05 10:05:00-05:00,9.390000343322754,2025-02-05 15:00:00-05:00,9.704999923706055,0.3149995803833008,43.403943444485265,67.55806954547694,-0.002582341761454998,0.03612458934986762,0.03317635993850448,0.028798109739861105,4416,14894,13.892326315383619,88.34167862743641,16.82849272970777,87.74606468825185,9.553884724681398,9.47024998664856,9.38661524861572,9.701635905145334,9.60950002670288,9.517364148260427,ESRT
2025-02-07,2025-02-07 10:50:00-05:00,9.510000228881836,2025-02-07 15:50:00-05:00,9.670000076293945,0.15999984741210938,30.719774008013317,64.30557965196925,-0.021115996955021643,0.008139563138126249,0.02982310312257608,0.014853821412421834,17377,33415,16.19423833831452,48.14846211446889,29.476260858547548,42.65740949452509,9.679818691776175,9.611000061035156,9.542181430294137,9.667858894220709,9.63407998085022,9.600301067479732,ESRT
2025-02-03,2025-02-03 09:30:00-05:00,22.280000686645508,2025-02-03 14:45:00-05:00,22.499900817871094,0.21990013122558594,,,,,,,640,1176,,,,,,,,,,,TVE
2025-02-05,2025-02-05 09:30:00-05:00,22.440000534057617,2025-02-05 11:05:00-05:00,22.540000915527344,0.10000038146972656,50.49615383687276,62.44228844255056,0.012384044550355355,0.01787223970605467,0.052165568256433814,0.041257758551955674,230,1848,85.44154805402555,95.22023053971232,87.89843849411933,88.90195622034508,22.524516174261908,22.450169944763182,22.375823715264456,22.543248615121108,22.46180486679077,22.380361118460435,TVE
2025-02-03,2025-02-03 12:10:00-05:00,10.520000457763672,2025-02-03 12:40:00-05:00,10.565500259399414,0.04549980163574219,,,,,,,0,114,,,,,,,,,,,JVSA
2025-02-03,2025-02-03 10:15:00-05:00,6.610000133514404,2025-02-03 10:50:00-05:00,6.909999847412109,0.2999997138977051,,,,,,,637,550,,,,,,,,,,,GB
2025-02-04,2025-02-04 09:30:00-05:00,6.550000190734863,2025-02-04 13:55:00-05:00,6.909999847412109,0.3599996566772461,42.38628321866754,62.63432699402164,-0.01514942598644975,0.022931742006804257,0.05110791053278564,0.07060095965632661,2308,132,65.57727530260804,73.33328442691149,55.80961060951173,62.13668896595726,6.757470144822798,6.673499941825867,6.589529738828936,6.831688914050034,6.695149898529053,6.558610883008072,GB
2025-02-07,2025-02-07 09:50:00-05:00,6.289999961853027,2025-02-07 14:55:00-05:00,6.670000076293945,0.38000011444091797,40.19485599752536,51.98478854970327,-0.04100477406189462,0.03942348088670666,0.07981414781127068,0.04214457220982644,939,3369,18.39078947801124,82.19265570864067,19.56066666593588,93.74326635212704,6.542294961916238,6.421129941940308,6.299964921964377,6.677760961889346,6.5755850315094,6.4734091011294534,GB
2025-02-03,2025-02-03 09:30:00-05:00,11.5,2025-02-03 10:30:00-05:00,11.75,0.25,,,,,,,3874,1599,,,,,,,,,,,PCYO
2025-02-04,2025-02-04 09:30:00-05:00,11.64109992980957,2025-02-04 11:30:00-05:00,11.800000190734863,0.15890026092529297,54.53034908788704,68.09762691944206,,0.02884623636208339,0.03435674194288,0.029232685351383177,1770,1334,57.48482574942475,81.06054585431521,61.717194001319406,76.42177126014677,11.66654453909922,11.639219999313354,11.611895459527489,11.797494618555355,11.698334884643554,11.599175150731753,PCYO
2025-02-05,2025-02-05 09:30:00-05:00,11.680000305175781,2025-02-05 11:10:00-05:00,11.923199653625488,0.24319934844970703,39.12616464405785,65.49047295991373,0.009554008508906975,0.03401528697542311,0.026132736209024898,0.03708232960794259,1490,534,36.66457236918382,99.99999999999994,58.59802022962206,92.5555052226963,11.825782568915074,11.769469976425171,11.713157383935268,11.894587921056342,11.789929962158203,11.685272003260064,PCYO
2025-02-07,2025-02-07 10:50:00-05:00,11.609999656677246,2025-02-07 14:50:00-05:00,11.75,0.1400003433227539,35.14591775332121,54.403621184958375,-0.031437280110985455,-0.01106915034855227,0.04740236445401753,0.031290995909715215,3259,200,12.121185849224227,99.99999999999994,21.918666278338147,93.65080085921487,11.8529548854647,11.74562497138977,11.63829505731484,11.812087884891177,11.702749967575073,11.59341205025897,PCYO
2025-02-03,2025-02-03 09:30:00-05:00,2.9000000953674316,2025-02-03 13:15:00-05:00,3.240999937057495,0.3409998416900635,,64.4959408962819,,0.036167598855314065,,0.034463029221395054,39064,2601,,87.26071377041353,,84.36457744956421,,,,3.239203364920887,3.123994994163513,3.008786623406139,QTTB
2025-02-04,2025-02-04 09:30:00-05:00,3.0399999618530273,2025-02-04 15:55:00-05:00,3.25,0.21000003814697266,32.537498537010244,68.83054150444654,-0.024660107761753203,0.018544483195285455,0.031819522506906485,0.02533695259004289,1535,13436,22.89222221384735,100.0,23.006683507775808,91.78179589467688,3.164057109827788,3.0988149762153627,3.0335728426029376,3.2138728509680474,3.1388350248336794,3.0637971986993113,QTTB
2025-02-05,2025-02-05 09:50:00-05:00,3.2049999237060547,2025-02-05 14:00:00-05:00,3.440000057220459,0.2350001335144043,56.184536471046485,71.16161769281769,0.026718165558570206,0.030888217371448423,0.03192832544830682,0.02215333147713956,404,6277,56.53271290363267,85.33705909604022,66.29959690459383,91.28971683804211,3.262984004756881,3.158335018157959,3.0536860315590366,3.4022673264735253,3.317294991016388,3.232322655559251,QTTB
2025-02-03,2025-02-03 09:30:00-05:00,24.030000686645508,2025-02-03 10:40:00-05:00,24.985000610351562,0.9549999237060547,,75.09954547756507,,,,0.1532141821725028,229341,68710,,,,,,,,,,,CUK
2025-02-06,2025-02-06 10:20:00-05:00,24.475000381469727,2025-02-06 12:55:00-05:00,25.010000228881836,0.5349998474121094,27.040448205821928,64.09762431548158,-0.043099358433149604,0.04738562332624596,0.06619072060427414,0.05093370173743308,35262,20949,11.517356679229545,87.02067820907887,11.775464639367797,82.40184980931441,24.880562071779476,24.72274980545044,24.564937539121406,25.01403559551444,24.9074951171875,24.800954638860564,CUK
2025-02-04,2025-02-04 13:30:00-05:00,6.0,2025-02-04 15:15:00-05:00,6.190000057220459,0.19000005722045898,,,,,,,200,947,,,,,,,,,,,HPAI
2025-02-05,2025-02-05 09:30:00-05:00,6.0868000984191895,2025-02-05 15:15:00-05:00,6.199999809265137,0.11319971084594727,,,,,,,1408,1145,,,,,,,,,,,HPAI
2025-02-03,2025-02-03 09:30:00-05:00,2.25,2025-02-03 10:30:00-05:00,2.399899959564209,0.14989995956420898,,,,,,,935566,1543446,,,,,,,,,,,BTE
2025-02-04,2025-02-04 09:30:00-05:00,2.3299999237060547,2025-02-04 13:55:00-05:00,2.4800000190734863,0.15000009536743164,56.96430442101582,63.559343780139756,0.0006954582876215198,0.006024375915373081,0.01709446520064154,0.010839214074071155,780535,573193,41.500170866811274,74.02469936922438,33.16677130603167,78.84877262931182,2.3624815681081053,2.349681568145752,2.336881568183399,2.471524966598545,2.4517099499702453,2.4318949333419457,BTE
2025-02-07,2025-02-07 09:30:00-05:00,2.374799966812134,2025-02-07 13:05:00-05:00,2.4700000286102295,0.0952000617980957,67.26748473989011,60.1958504676284,-0.0007964377342712936,0.009966317480260223,0.01431487687817359,0.014787083812634697,498975,779814,70.71466021066107,86.66666666666659,71.86782615881543,90.63877696450471,2.376125994285559,2.358954966068268,2.341783937850977,2.4631198797294847,2.434935009479523,2.406750139229561,BTE
2025-02-04,2025-02-04 09:30:00-05:00,4.019999980926514,2025-02-04 13:00:00-05:00,4.880000114440918,0.8600001335144043,52.11231698051885,74.89666652225057,0.00489268753524108,0.1454923342095915,0.06486171080503596,0.06755104070692088,16106,3787,87.51241800853768,94.66667175292967,93.43835217608826,97.05943207379534,4.255143733430451,4.047625017166138,3.8401063009018253,4.873371945589414,4.517330002784729,4.161288059980045,AIXI
2025-02-06,2025-02-06 09:40:00-05:00,4.5,2025-02-06 15:20:00-05:00,5.34499979019165,0.8449997901916504,57.37838981848859,73.52538155550702,0.040275104826533514,0.07643572000098953,0.06671438000365006,0.07044343159413798,1622,13654,67.93465858683126,86.00908088675753,69.89540852646512,82.92470050028969,4.586979065014003,4.401965022087097,4.216950979160191,5.192361482270796,4.950885009765625,4.709408537260455,AIXI
2025-02-03,2025-02-03 09:30:00-05:00,2.119999885559082,2025-02-03 10:30:00-05:00,2.3499999046325684,0.23000001907348633,,,,,,,128482,2059,,,,,,,,,,,SLRX
2025-02-05,2025-02-05 12:30:00-05:00,2.109999895095825,2025-02-05 12:55:00-05:00,2.2300000190734863,0.12000012397766113,55.29645037551059,67.1750023696795,0.0015145639031719504,0.009355615844693244,0.02517874424000192,0.024617677264480737,38263,2497,66.8894300652302,69.30306721517324,78.06543062694351,59.51086583366784,2.18901984037997,2.135765016078949,2.082510191777928,2.20954814239308,2.1482000231742857,2.0868519039554916,SLRX
2025-02-03,2025-02-03 09:30:00-05:00,31.790000915527344,2025-02-03 12:35:00-05:00,34.29999923706055,2.509998321533203,,57.04388876171818,,0.2359323653460308,,0.19839085757705485,0,4968,,73.28897060792428,,80.64362131821836,,,,34.29263254576812,34.06674976348877,33.84086698120942,SPT
